,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,CCI,SO,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20,SO_14
0,2019-01-24,747500.0,2691,750191.0,0.0, , , ,BUY,45.33645025578597,,,,,17.857142857142858
1,2019-02-11,762500.0,3507,750191.0,8802.0, , ,SELL,SELL,43.180851567222795,7537.5,7983.173647414787,7091.826352585213,21.012416427889214,88.46153846153847
2,2019-02-19,720000.0,2592,722592.0,0.0, ,BUY,BUY,BUY,54.74867411554478,7367.5,7676.166486681013,7058.833513318987,-85.9140859140854,17.391304347826086
3,2019-03-19,737500.0,3392,722592.0,11516.0, ,SELL,SELL,SELL,45.37445402026931,7070.0,7429.026461420324,6710.973538579676,121.13720642768821,96.66666666666667
4,2019-05-15,742500.0,2673,745173.0,0.0, ,BUY,BUY,BUY,53.77038214223069,7636.25,7872.086277955704,7400.413722044296,-100.81561706110482,18.181818181818183
5,2019-05-23,757500.0,3484,745173.0,8843.0, , , ,SELL,45.36274360092907,7507.5,7884.030211271287,7130.969788728713,-2.38095238095238,85.71428571428571
6,2019-07-22,777500.0,2799,780299.0,0.0, ,BUY,BUY,BUY,31.696694549809038,7966.25,8148.784243362718,7783.715756637282,-161.11111111111111,11.11111111111111
7,2019-10-22,682500.0,3139,780299.0,-100938.0, ,SELL,SELL,SELL,75.30263125999514,6671.25,7104.630606395809,6237.869393604191,49.13557779799818,91.66666666666667
8,2019-11-28,677500.0,2439,679939.0,0.0, ,BUY,BUY,BUY,22.810413395352967,6997.5,7216.531961138094,6778.468038861906,-154.42989944981983,15.0
9,2019-12-02,710000.0,3266,679939.0,26795.0, , ,SELL,SELL,30.862543644546093,7008.75,7224.547937895614,6792.952062104386,59.420289855072205,80.0
